IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label,Attack
192.168.100.148,50761,8.8.8.8,53,17,5.126,50,125,1,1,0,4294959,0,Benign
192.168.100.150,57281,8.8.8.8,53,17,5.126,62,137,1,1,0,4294822,0,Benign
192.168.100.150,37806,8.8.8.8,53,17,5.126,50,125,1,1,0,4294823,0,Benign
192.168.100.150,58451,8.8.8.8,53,17,5.126,62,137,1,1,0,4294823,0,Benign
192.168.100.150,55009,8.8.8.8,53,17,5.126,50,125,1,1,0,4294959,0,Benign
192.168.100.147,38555,8.8.8.8,53,17,5.126,62,137,1,1,0,4294959,0,Benign
192.168.100.147,52248,8.8.8.8,53,17,5.126,50,125,1,1,0,4294959,0,Benign
192.168.100.147,35974,8.8.8.8,53,17,5.126,62,137,1,1,0,4294959,0,Benign
192.168.100.149,36695,8.8.8.8,53,17,5.126,62,137,1,1,0,4294823,0,Benign
192.168.100.147,45636,8.8.8.8,53,17,5.126,50,125,1,1,0,4294959,0,Benign
192.168.100.149,41636,8.8.8.8,53,17,5.126,50,125,1,1,0,4294824,0,Benign
192.168.100.149,55561,8.8.8.8,53,17,5.126,62,137,1,1,0,4294823,0,Benign
192.168.100.149,34463,8.8.8.8,53,17,5.126,50,125,1,1,0,4294823,0,Benign
192.168.100.7,3306,192.168.100.147,37982,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.150,36898,8.8.8.8,53,17,5.126,67,245,1,1,0,4294781,0,Benign
192.168.100.148,51121,8.8.8.8,53,17,5.126,67,245,1,1,0,4294786,0,Benign
192.168.100.147,37691,8.8.8.8,53,17,5.126,67,245,1,1,0,4294731,0,Benign
192.168.100.149,33847,8.8.8.8,53,17,5.126,67,245,1,1,0,4294675,0,Benign
192.168.100.7,55360,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.149,50322,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.150,34246,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.149,43861,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.147,32907,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.148,39846,192.168.217.2,53,17,0,144,0,2,0,0,4292467,0,Benign
192.168.100.7,39992,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.150,35496,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.149,59903,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.147,34672,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.148,51352,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.7,3306,192.168.100.148,47378,6,20,294,120,4,3,29,4294966,0,Benign
192.168.100.3,80,192.168.100.147,58102,6,7,1400,226,5,4,27,4288944,0,Benign
192.168.100.7,60110,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.150,0,192.168.100.3,0,1,0,180,0,2,0,0,4268988,1,Theft
192.168.100.149,0,192.168.100.3,0,1,0,180,0,2,0,0,4269528,1,Theft
192.168.100.150,0,192.168.100.3,0,1,0,262,0,2,0,0,4267610,1,Theft
192.168.100.3,0,192.168.100.150,0,1,0,262,0,2,0,0,4267610,1,Theft
192.168.100.149,0,192.168.100.3,0,1,0,262,0,2,0,0,4268166,1,Theft
192.168.100.3,0,192.168.100.149,0,1,0,262,0,2,0,0,4268166,1,Theft
192.168.100.3,0,192.168.100.150,0,1,0,492,0,2,0,0,4270121,1,Theft
192.168.100.3,0,192.168.100.149,0,1,0,492,0,2,0,0,4270193,1,Theft
192.168.100.3,80,192.168.100.147,58126,6,7,749,383,5,4,27,4294957,0,Benign
192.168.100.3,80,192.168.100.147,58130,6,7,728,825,5,4,27,4294962,0,Benign
192.168.100.3,80,192.168.100.147,58132,6,7,730,364,5,4,27,4294953,0,Benign
192.168.100.3,80,192.168.100.147,58128,6,7,1400,226,5,4,27,4294947,0,Benign
192.168.100.3,80,192.168.100.147,58134,6,7,1328,299,4,5,27,4294953,0,Benign
192.168.100.7,3306,192.168.100.147,37984,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,54757,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.149,53772,8.8.8.8,53,17,5.126,67,245,1,1,0,4294822,0,Benign
192.168.100.147,43679,8.8.8.8,53,17,5.126,67,245,1,1,0,4294822,0,Benign
192.168.100.150,44741,8.8.8.8,53,17,5.126,67,245,1,1,0,4294821,0,Benign
192.168.100.148,55786,8.8.8.8,53,17,5.126,67,245,1,1,0,4294822,0,Benign
192.168.100.7,3306,192.168.100.149,50324,6,20,242,80,3,2,28,4294967,0,Benign
192.168.100.149,59851,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.147,40040,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.148,48257,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.7,42050,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.150,33437,192.168.217.2,53,17,0,144,0,2,0,0,4292467,0,Benign
192.168.100.149,54244,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.147,46920,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.148,36397,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.150,56208,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.7,3306,192.168.100.148,47380,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,47926,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.6,0,192.168.100.149,0,1,0,168,0,2,0,0,4294395,1,Theft
192.168.100.6,80,192.168.100.3,80,6,7,236598,0,839,0,0,4175181,0,Benign
192.168.100.3,80,192.168.100.55,8080,6,7,2448860,2489275,2518,2518,0,4175041,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,66194,0,1439,0,0,4175088,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,2532337,2489464,2518,2518,0,4175041,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,2418349,0,2638,0,0,4175041,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,2319839,0,2518,0,0,4175041,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,1360554,0,1559,0,0,4175088,0,Benign
192.168.100.147,48691,8.8.8.8,53,17,5.126,67,245,1,1,0,4294958,0,Benign
192.168.100.149,37175,8.8.8.8,53,17,5.126,67,245,1,1,0,4294822,0,Benign
192.168.100.3,58028,13.211.17.145,8883,6,222.178,38343,3484,67,67,24,4176986,0,Benign
192.168.100.148,32945,8.8.8.8,53,17,5.126,67,245,1,1,0,4294750,0,Benign
192.168.100.150,36449,8.8.8.8,53,17,5.126,67,245,1,1,0,4294657,0,Benign
192.168.100.7,3306,192.168.100.147,37986,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.147,50792,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.149,55367,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.7,52345,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.150,53678,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.148,58540,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.147,39780,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.149,48447,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.7,3306,192.168.100.149,50326,6,20,242,80,3,2,28,4294967,0,Benign
192.168.100.150,41238,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.148,40392,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.7,59163,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.148,47382,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,53389,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.147,37988,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,57936,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.149,50328,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,37560,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.148,47384,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,52977,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.147,37990,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.6,49155,192.168.100.149,59104,6,0,216,378,4,5,27,4289960,0,Benign
192.168.100.7,36875,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.149,50330,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,50657,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.148,47386,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.149,42802,8.8.8.8,53,17,5.126,67,245,1,1,0,4294786,0,Benign
192.168.100.147,45604,8.8.8.8,53,17,5.126,67,245,1,1,0,4294769,0,Benign
192.168.100.148,40195,8.8.8.8,53,17,5.126,67,245,1,1,0,4294823,0,Benign
192.168.100.150,49495,8.8.8.8,53,17,5.126,67,245,1,1,0,4294769,0,Benign
192.168.100.7,58721,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.149,42740,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.147,47532,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.150,41308,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.148,46735,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.7,3306,192.168.100.147,37992,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.149,37234,8.8.8.8,53,17,5.126,72,72,1,1,0,4294960,0,Benign
192.168.100.147,52465,8.8.8.8,53,17,5.126,72,72,1,1,0,4294960,0,Benign
192.168.100.150,52042,8.8.8.8,53,17,5.126,72,72,1,1,0,4294959,0,Benign
192.168.100.148,54986,8.8.8.8,53,17,5.126,72,72,1,1,0,4294960,0,Benign
192.168.100.7,39051,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,33482,192.168.159.152,53,17,0,148,0,2,0,0,4289927,0,Benign
192.168.100.7,54332,192.168.159.152,53,17,0,148,0,2,0,0,4289928,0,Benign
192.168.100.7,52570,192.168.159.152,53,17,0,148,0,2,0,0,4289920,0,Benign
192.168.100.7,60693,192.168.159.152,53,17,0,148,0,2,0,0,4289922,0,Benign
192.168.100.7,43633,192.168.159.152,53,17,0,148,0,2,0,0,4289925,0,Benign
192.168.100.7,55867,192.168.159.152,53,17,0,148,0,2,0,0,4289925,0,Benign
192.168.100.7,44019,192.168.159.152,53,17,0,148,0,2,0,0,4289920,0,Benign
192.168.100.7,50979,192.168.159.152,53,17,0,148,0,2,0,0,4289925,0,Benign
192.168.100.7,60605,192.168.159.152,53,17,0,148,0,2,0,0,4289927,0,Benign
192.168.100.7,58217,192.168.159.152,53,17,0,148,0,2,0,0,4289920,0,Benign
192.168.100.7,80,192.168.100.149,42334,6,7,1414,278,6,5,27,4288913,0,Benign
192.168.100.7,58852,192.168.159.152,53,17,0,592,0,8,0,0,4287939,0,Benign
192.168.100.7,44180,192.168.159.152,53,17,0,148,0,2,0,0,4289922,0,Benign
192.168.100.7,53858,192.168.159.152,53,17,0,148,0,2,0,0,4289925,0,Benign
192.168.100.7,50903,192.168.159.152,53,17,0,148,0,2,0,0,4289921,0,Benign
192.168.100.7,41947,192.168.159.152,53,17,0,148,0,2,0,0,4289923,0,Benign
192.168.100.7,38171,192.168.159.152,53,17,0,148,0,2,0,0,4289926,0,Benign
192.168.100.7,3306,192.168.100.149,50332,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,43510,192.168.159.152,53,17,0,148,0,2,0,0,4289926,0,Benign
192.168.100.7,43851,192.168.159.152,53,17,0,148,0,2,0,0,4289920,0,Benign
192.168.100.7,42109,192.168.159.152,53,17,0,148,0,2,0,0,4289926,0,Benign
192.168.100.7,47538,192.168.159.152,53,17,0,148,0,2,0,0,4289928,0,Benign
192.168.100.7,34636,192.168.159.152,53,17,0,148,0,2,0,0,4289920,0,Benign
192.168.100.147,37045,129.250.35.251,123,17,0,76,76,1,1,0,4294960,0,Benign
192.168.100.7,39133,192.168.159.152,53,17,0,148,0,2,0,0,4289927,0,Benign
192.168.100.7,44261,192.168.159.152,53,17,0,148,0,2,0,0,4289926,0,Benign
192.168.100.7,34006,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,59780,192.168.159.152,53,17,0,148,0,2,0,0,4289924,0,Benign
192.168.100.7,48990,192.168.159.152,53,17,0,148,0,2,0,0,4289924,0,Benign
192.168.100.7,53721,192.168.159.152,53,17,0,144,0,2,0,0,4289921,0,Benign
192.168.100.7,55086,192.168.159.152,53,17,0,148,0,2,0,0,4289924,0,Benign
192.168.100.7,44954,192.168.159.152,53,17,0,144,0,2,0,0,4289919,0,Benign
192.168.100.7,46493,192.168.159.152,53,17,0,148,0,2,0,0,4289924,0,Benign
192.168.100.7,35402,192.168.159.152,53,17,0,144,0,2,0,0,4289927,0,Benign
192.168.100.7,39190,192.168.159.152,53,17,0,148,0,2,0,0,4289921,0,Benign
192.168.100.7,3306,192.168.100.148,47388,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,52639,192.168.159.152,53,17,0,144,0,2,0,0,4289918,0,Benign
192.168.100.7,48087,192.168.159.152,53,17,0,148,0,2,0,0,4289922,0,Benign
192.168.100.7,44029,192.168.159.152,53,17,0,144,0,2,0,0,4289918,0,Benign
192.168.100.7,60486,192.168.159.152,53,17,0,148,0,2,0,0,4289924,0,Benign
192.168.100.7,39563,192.168.159.152,53,17,0,144,0,2,0,0,4289921,0,Benign
192.168.100.7,53210,192.168.159.152,53,17,0,148,0,2,0,0,4289922,0,Benign
192.168.100.7,33431,192.168.159.152,53,17,0,144,0,2,0,0,4289925,0,Benign
192.168.100.7,44782,192.168.159.152,53,17,0,148,0,2,0,0,4289921,0,Benign
192.168.100.7,40231,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.3,58028,13.211.17.145,8883,6,222.178,38119,3276,63,63,24,4177653,0,Benign
192.168.100.3,80,192.168.100.55,8080,6,7,2451480,2491320,2520,2520,0,4174998,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,2534640,2490960,2520,2520,0,4174998,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,2420400,0,2640,0,0,4174998,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,2321640,0,2520,0,0,4174998,0,Benign
192.168.100.7,38199,192.168.159.152,53,17,0,144,0,2,0,0,4289923,0,Benign
192.168.100.7,39281,192.168.159.152,53,17,0,148,0,2,0,0,4289928,0,Benign
192.168.100.7,49772,192.168.159.152,53,17,0,144,0,2,0,0,4289928,0,Benign
192.168.100.7,39557,192.168.159.152,53,17,0,144,0,2,0,0,4289922,0,Benign
192.168.100.7,39862,192.168.159.152,53,17,0,148,0,2,0,0,4289926,0,Benign
192.168.100.7,44312,192.168.159.152,53,17,0,148,0,2,0,0,4289924,0,Benign
192.168.100.7,3306,192.168.100.147,37994,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,48914,192.168.159.152,53,17,0,148,0,2,0,0,4289921,0,Benign
192.168.100.7,35121,192.168.159.152,53,17,0,148,0,2,0,0,4289921,0,Benign
192.168.100.7,52445,192.168.159.152,53,17,0,148,0,2,0,0,4289920,0,Benign
192.168.100.7,39780,192.168.159.152,53,17,0,148,0,2,0,0,4289926,0,Benign
192.168.100.7,60668,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,37635,192.168.159.152,53,17,0,148,0,2,0,0,4289923,0,Benign
192.168.100.7,37499,192.168.159.152,53,17,0,148,0,2,0,0,4289925,0,Benign
192.168.100.7,32964,192.168.159.152,53,17,0,148,0,2,0,0,4289923,0,Benign
192.168.100.7,58087,192.168.159.152,53,17,0,148,0,2,0,0,4289918,0,Benign
192.168.100.7,3306,192.168.100.149,50334,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,55428,192.168.159.152,53,17,0,148,0,2,0,0,4289926,0,Benign
192.168.100.7,58295,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.148,47390,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,51640,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.147,37996,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,51905,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.149,50336,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,60799,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,54275,192.168.159.152,53,17,0,144,0,2,0,0,4289925,0,Benign
192.168.100.7,43446,192.168.159.152,53,17,0,144,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.148,47392,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,40236,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.147,37998,6,20,170,80,2,2,29,4294967,0,Benign
192.168.100.7,80,192.168.100.149,42508,6,7,738,877,5,5,27,4294892,0,Benign
192.168.100.7,80,192.168.100.149,42514,6,7,759,435,5,5,27,4294914,0,Benign
192.168.100.7,80,192.168.100.149,42520,6,7,740,416,5,5,27,4294816,0,Benign
192.168.100.7,80,192.168.100.149,42518,6,7,1283,299,4,5,27,4294815,0,Benign
192.168.100.7,3306,192.168.100.149,50338,6,20,170,80,2,2,29,4294967,0,Benign
192.168.100.7,52938,192.168.159.152,53,17,0,144,0,2,0,0,4289928,0,Benign
192.168.100.7,38505,192.168.159.152,53,17,0,144,0,2,0,0,4289924,0,Benign
192.168.100.149,54468,203.114.73.24,123,17,0,76,76,1,1,0,4294953,0,Benign
192.168.100.7,38520,192.168.159.152,53,17,0,144,0,2,0,0,4289922,0,Benign
192.168.100.7,49952,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.4,5353,224.0.0.251,5353,17,0,461,0,3,0,0,2534960,0,Benign
0.0.0.0,5353,0.0.0.0,5353,17,0,521,0,3,0,0,2534960,0,Benign
192.168.100.7,3306,192.168.100.148,47394,6,20,170,80,2,2,29,4294967,0,Benign
192.168.100.7,59704,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.147,38000,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,57922,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.149,50340,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,57862,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.148,47396,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.3,58028,13.211.17.145,8883,6,222.178,39631,4836,93,93,24,4178691,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,66194,0,1439,0,0,4175131,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,236880,0,840,0,0,4175083,0,Benign
192.168.100.3,80,192.168.100.55,8080,6,7,2450050,2490379,2519,2519,0,4175037,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,2533847,2489647,2519,2519,0,4175037,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,2419807,0,2639,0,0,4175037,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,2320947,0,2519,0,0,4175037,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,1360817,0,1559,0,0,4175084,0,Benign
192.168.100.7,37535,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.147,38002,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,47226,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.149,50342,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,42416,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.148,47398,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,33413,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.147,38004,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,58853,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.149,50344,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,36958,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.148,47400,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.150,35494,8.8.8.8,53,17,5.126,62,137,1,1,0,4294822,0,Benign
192.168.100.150,50835,8.8.8.8,53,17,5.126,50,125,1,1,0,4294959,0,Benign
192.168.100.148,47285,8.8.8.8,53,17,5.126,62,137,1,1,0,4294823,0,Benign
192.168.100.150,43942,8.8.8.8,53,17,5.126,62,137,1,1,0,4294822,0,Benign
192.168.100.148,41563,8.8.8.8,53,17,5.126,50,125,1,1,0,4294824,0,Benign
192.168.100.150,42032,8.8.8.8,53,17,5.126,50,125,1,1,0,4294823,0,Benign
192.168.100.148,59409,8.8.8.8,53,17,5.126,62,137,1,1,0,4294823,0,Benign
192.168.100.147,59720,8.8.8.8,53,17,5.126,62,137,1,1,0,4294823,0,Benign
192.168.100.147,54953,8.8.8.8,53,17,5.126,50,125,1,1,0,4294959,0,Benign
192.168.100.148,48699,8.8.8.8,53,17,5.126,50,125,1,1,0,4294824,0,Benign
192.168.100.147,60225,8.8.8.8,53,17,5.126,62,137,1,1,0,4294823,0,Benign
192.168.100.149,55417,8.8.8.8,53,17,5.126,62,137,1,1,0,4294822,0,Benign
192.168.100.149,42147,8.8.8.8,53,17,5.126,50,125,1,1,0,4294959,0,Benign
192.168.100.147,60991,8.8.8.8,53,17,5.126,50,125,1,1,0,4294824,0,Benign
192.168.100.149,58088,8.8.8.8,53,17,5.126,62,137,1,1,0,4294822,0,Benign
192.168.100.149,56056,8.8.8.8,53,17,5.126,50,125,1,1,0,4294823,0,Benign
192.168.100.7,34054,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.147,38006,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,58024,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.149,50346,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,52074,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.148,47402,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,58006,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.147,38008,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,54053,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.149,50348,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.7,48442,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.7,3306,192.168.100.148,47404,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.150,47829,8.8.8.8,53,17,5.126,62,137,1,1,0,4294959,0,Benign
192.168.100.150,54928,8.8.8.8,53,17,5.126,50,125,1,1,0,4294823,0,Benign
192.168.100.150,33326,8.8.8.8,53,17,5.126,62,137,1,1,0,4294959,0,Benign
192.168.100.150,34493,8.8.8.8,53,17,5.126,50,125,1,1,0,4294959,0,Benign
192.168.100.148,60371,8.8.8.8,53,17,5.126,62,137,1,1,0,4294823,0,Benign
192.168.100.147,44168,8.8.8.8,53,17,5.126,62,137,1,1,0,4294823,0,Benign
192.168.100.148,50388,8.8.8.8,53,17,5.126,50,125,1,1,0,4294959,0,Benign
192.168.100.147,55676,8.8.8.8,53,17,5.126,50,125,1,1,0,4294822,0,Benign
192.168.100.147,38615,8.8.8.8,53,17,5.126,62,137,1,1,0,4294959,0,Benign
192.168.100.148,57980,8.8.8.8,53,17,5.126,62,137,1,1,0,4294824,0,Benign
192.168.100.3,58028,13.211.17.145,8883,6,222.178,38223,3692,71,71,24,4179144,0,Benign
192.168.100.149,35370,8.8.8.8,53,17,5.126,62,137,1,1,0,4294822,0,Benign
192.168.100.148,49290,8.8.8.8,53,17,5.126,50,125,1,1,0,4294824,0,Benign
192.168.100.147,43956,8.8.8.8,53,17,5.126,50,125,1,1,0,4294823,0,Benign
192.168.100.149,47466,8.8.8.8,53,17,5.126,50,125,1,1,0,4294824,0,Benign
192.168.100.149,51140,8.8.8.8,53,17,5.126,62,137,1,1,0,4294819,0,Benign
192.168.100.149,38769,8.8.8.8,53,17,5.126,50,125,1,1,0,4294959,0,Benign
192.168.100.7,365,192.168.100.3,565,17,0,66240,0,1440,0,0,4175050,0,Benign
192.168.100.6,80,192.168.100.3,80,6,7,236880,0,840,0,0,4175092,0,Benign
192.168.100.3,80,192.168.100.55,8080,6,7,2451480,2491320,2520,2520,0,4174999,0,Benign
192.168.100.46,3456,192.168.100.5,80,17,0,2534640,2490960,2520,2520,0,4174999,0,Benign
192.168.100.46,80,192.168.100.5,80,6,7,2420400,0,2640,0,0,4174999,0,Benign
192.168.100.46,80,192.168.100.5,80,17,0,2321640,0,2520,0,0,4175003,0,Benign
192.168.100.5,0,192.168.100.3,0,6,0,1361640,0,1560,0,0,4175003,0,Benign
192.168.100.7,56023,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.147,60675,8.8.8.8,53,17,5.126,67,245,1,1,0,4294822,0,Benign
192.168.100.148,55673,8.8.8.8,53,17,5.126,67,245,1,1,0,4294782,0,Benign
192.168.100.7,3306,192.168.100.147,38010,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.150,56125,8.8.8.8,53,17,5.126,67,245,1,1,0,4294702,0,Benign
192.168.100.149,51095,8.8.8.8,53,17,5.126,67,245,1,1,0,4294787,0,Benign
192.168.100.7,58591,192.168.159.152,53,17,0,148,0,2,0,0,4289919,0,Benign
192.168.100.147,53585,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.148,52910,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.150,57822,192.168.217.2,53,17,0,144,0,2,0,0,4292466,0,Benign
192.168.100.7,3306,192.168.100.149,50350,6,20,294,120,4,3,29,4294967,0,Benign
192.168.100.149,56649,192.168.217.2,53,17,0,144,0,2,0,0,4292467,0,Benign
192.168.100.147,55069,8.8.8.8,53,17,5.126,72,72,1,1,0,4294960,0,Benign
